"Country_Wave","A001","A002","A003","A004","A005","A006","D057","D059","D060","F115","F116","F117","F118","F119","F120","F121","F122","F123","E114","E115","E116","E117","E012","E015","E016","E018","E023","E025","E026","E027","E028","E033","E035","E036","E037","E039","E040","B008"
"SVK2",1.15982721382289,1.96976241900648,2.01293103448276,2.85097192224622,1.49137931034483,2.68831168831169,2.52043010752688,NA,NA,NA,NA,2.568669527897,3.59784946236559,3.01508620689655,5.6494623655914,5.78326180257511,NA,NA,NA,NA,NA,NA,0.658747300215983,2.77204301075269,1.21290322580645,1.50967741935484,1.49892008639309,NA,NA,2.02163461538462,NA,5.44444444444444,6.73922413793103,5.16268980477223,6.23809523809524,3.03463203463203,4.42733188720174,NA
"SVK3",1.09963436928702,1.76958525345622,1.94459833795014,2.93314763231198,1.65402405180389,2.40037418147802,2.56949806949807,2.11972522080471,2.71718146718147,3.61224489795918,3.25977653631285,2.61617100371747,5.26017874875869,3.47478591817317,4.75950570342205,5.96421845574388,5.1961961961962,3.8029702970297,3.21372549019608,1.8180924287119,3.67915465898175,1.63016330451489,0.637069922308546,2.72709923664122,1.41747572815534,1.66634146341463,2.45371219065078,1.87144259077527,2.35251798561151,2.31914893617021,2.64644351464435,5.30331262939959,5.57222739981361,6.41745730550285,7.47955390334572,3.57889733840304,5.02057998129093,1.62944664031621
"SVN3",1.21478521478521,1.72011952191235,1.91108891108891,3.19960079840319,1.52135054617676,2.62186559679037,2.1832298136646,2.5709711846318,2.98553719008264,2.76071784646062,2.82171314741036,1.8373253493014,3.83786505538771,3.20080321285141,5.66035856573705,6.12948207171315,5.06143001007049,3.60140562248996,3.07651991614256,2.00214592274678,3.675,1.75373134328358,0.897714907508161,2.49203187250996,1.30807577268195,1.79760717846461,2.7410358565737,2.14771519659936,2.3961661341853,2.28961175236097,2.62860192102455,5.20485175202156,4.48442211055276,4.54051172707889,6.6740220661986,3.38002059732235,4.14343434343434,1.57112970711297
"SVN5",1.13746369796709,1.59187620889749,1.71608527131783,3.18834951456311,1.62693798449612,2.67839687194526,2.1850353892821,2.81836734693878,3.24627606752731,3.22073921971253,2.37011033099298,1.85929648241206,5.48242811501597,4.32876712328767,6.17481789802289,6.96086508753862,5.49731471535983,3.80357142857143,3.2392444910808,2.00641711229947,3.70219435736677,1.69480519480519,0.744630071599045,2.5213849287169,1.31410916580844,1.78646934460888,2.78488372093023,2.02941176470588,2.42355371900826,2.25757575757576,NA,5.26993865030675,4.68824701195219,4.80022573363431,6.46626984126984,3.77497477295661,4.16583416583417,1.51194184839045
"SVN6",1.11842105263158,1.64044943820225,1.7172478793591,3.27042253521127,1.70643939393939,2.81638418079096,2.53230769230769,2.9375,3.23976608187135,2.48042024832856,1.75897920604915,1.37950664136622,5.24487704918033,4.04935622317597,6.87781036168133,7.38201160541586,5.22639593908629,3.48637739656912,3.0641158221303,1.99794661190965,3.6765306122449,1.93471502590674,0.63098878695209,2.5458984375,1.41966893865628,1.69828456104945,2.83614232209738,2.08604206500956,2.52007648183556,2.36952380952381,2.3125,5.07235890014472,3.47701149425287,4.83679833679834,6.89645254074784,4.23940886699507,4.6084452975048,1.60495049504951
"SWE1",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60506863780359,1.80402542372881,1.6002132196162,4.42806603773585,2.62819089900111,5.40066964285714,6.05027322404372,4.47962747380675,2.88888888888889,NA,NA,NA,NA,0.872065727699531,2.6218220338983,2,2.1843220338983,2.62683438155136,1.54282655246253,2.31103678929766,2.18569903948773,2.7190635451505,5.40295119182747,NA,NA,NA,NA,NA,NA
"SWE3",1.11595639246779,1.32309217046581,1.54083665338645,2.53326713008937,1.4172517552658,2.88288288288288,2.13588110403397,3.33262935586061,3.65667011375388,2.88469184890656,2.58141858141858,1.79502487562189,7.03404255319149,3.86825726141079,7.20799180327869,7.5599593495935,6.78578892371996,4.7045203969129,3.13936927772126,2.77286742034943,3.67748478701826,1.4161554192229,0.920940170940171,2.03567888999009,1.96233894945491,2.36868186323092,2.50545094152626,1.33867735470942,1.84561049445005,1.91649899396378,2.55287958115183,5.26114649681529,5.91983967935872,4.42280524722503,3.75498007968128,3.28015952143569,4.72344689378758,1.40785169029444
"SWE4",1.12524654832347,1.31231527093596,1.52075098814229,2.39585389930898,1.57779980178394,2.76412289395441,2.46936542669584,3.29846153846154,3.7030303030303,NA,2.42475247524752,1.85093780848963,7.71574642126789,NA,7.42237903225806,7.83349950149551,6.06570841889117,4.17571884984026,3.24593495934959,2.72614107883817,3.56065239551478,1.30784708249497,NA,1.66108786610879,1.98713826366559,1.99048625792812,NA,1.15301085883514,1.7815631262525,1.76076076076076,2.4341164453524,5.52019704433498,NA,NA,6.77788844621514,3.46606786427146,NA,1.35056876938987
"SWE5",1.0938123752495,1.31306081754736,1.51246261216351,2.29411764705882,1.578,2.91282565130261,2.49738766980146,3.31414141414141,3.54070351758794,2.7314629258517,2.29417670682731,1.9839518555667,8.40839303991812,3.09044193216855,7.8502024291498,8.38810483870968,6.72605561277034,4.38324607329843,3.32659251769464,2.82555780933063,3.64386317907445,1.2617853560682,0.856990394877268,1.87922210849539,1.80773249738767,2.34691745036573,2.35513078470825,1.25628140703518,1.94753086419753,1.89543147208122,NA,5.58769230769231,6.08678102926337,4.77936670071502,4.53259779338014,3.38314944834504,4.50201612903226,1.37576374745418
"SWE6",1.12468827930175,1.32392026578073,1.50503355704698,2.28153717627402,1.60403863037752,3.00670016750419,2.6551724137931,3.3250214961307,3.55527638190955,2.77862595419847,2.09820666097353,1.85471537807986,8.47038327526132,3.10008703220191,7.99740484429066,8.41131105398458,5.85676625659051,4.69494584837545,3.18695652173913,2.82911944202267,3.50472914875322,1.31825938566553,0.755676657584014,1.90434782608696,1.71552471812663,2.30789707187223,2.3424543946932,1.375,2.03151618398637,2.01183431952663,2.06908462867012,5.51067615658363,4.9915611814346,5.19706136560069,5.42105263157895,3.72673931265717,4.26266891891892,1.3779119930975
"THA5",1.14640522875817,1.82844096542727,2.03540983606557,1.99540983606557,1.51411687458963,1.49868938401048,2.95075508864084,2.47740667976424,2.83868852459016,3.43287491814014,2.75636838667538,2.83934426229508,3.09090909090909,2.75636838667538,2.45591116917048,3.29561805101373,3.36601307189542,2.42773054283846,2.15892740353172,2.32002617801047,2.44996729888816,1.6282722513089,0.899064171122995,2.14257684761282,1.74274406332454,2.06553079947575,1.99803921568627,2.78002610966057,2.79882429784455,2.82472204054938,NA,6.1545988258317,7.06844850065189,6.28086218158067,5.0606258148631,4.75277234181344,5.14155251141552,1.57391304347826
"THA6",1.13127090301003,1.87802840434419,1.98650927487352,1.9812925170068,1.42065491183879,1.56999161777033,2.6744769874477,2.38506711409396,2.84711779448622,2.1915611814346,1.65659109991604,1.73835732430144,2.84758679085521,1.91946308724832,1.94285714285714,3.44285714285714,3.98322147651007,1.7858347386172,2.89464882943144,2.85092127303183,2.84197324414716,1.41422594142259,0.890794223826715,2.2070410729254,1.70805369127517,1.91231028667791,2.06443514644351,2.50417362270451,2.5675,2.55963302752294,2.71559633027523,5.94449116904962,5.25271059216013,6.41284403669725,6.16973244147157,4.80451127819549,4.31051752921536,1.44435075885329
"THA7",1.12976588628763,1.84983164983165,2.03827751196172,2.31906077348066,1.56330399458362,1.74898236092266,2.5436193222783,2.52714285714286,2.80774647887324,2.21630727762803,1.74831763122476,1.7671601615074,4.20808080808081,2.4949358541526,2.39487870619946,4.58451178451178,2.7575962187711,2.48888888888889,1.61438356164384,2.13539518900344,2.29890560875513,1.64689843217451,0.686486486486486,2.26743350107836,1.70993473531545,2.29896907216495,2.34939759036145,2.47322623828648,2.57133288680509,2.55898123324397,2.64567983924983,5.98655139289145,5.51617250673854,6.20502376103191,5.70215633423181,5.26369168356998,4.80497646267653,1.5027027027027
"TJK7",1.0425,1.61166666666667,2.1825,2.36166666666667,1.56833333333333,1.475,2.19083333333333,1.94333333333333,2.41333333333333,2.59916666666667,2.4225,2.25583333333333,NA,2.10666666666667,2.33333333333333,2.36583333333333,2.35333333333333,2.0825,1.9375,2.33666666666667,2.11583333333333,1.46416666666667,0.805,2.4075,1.265,1.35916666666667,2.50583333333333,2.71916666666667,2.8625,2.74916666666667,2.8975,7.54833333333333,8.0625,7.51416666666667,5.64083333333333,4.4175,5.91,1.58333333333333
"TTO5",1.059,1.87975951903808,1.70159680638723,2.88799192734611,1.279,1.33433433433433,2.11370558375634,2.92675159235669,3.35535535535536,3.1041456016178,2.21442885771543,1.76546906187625,1.99797365754813,2.06237424547284,2.31224899598394,3.60502512562814,2.7887323943662,1.86886886886887,2.96491228070175,2.625,3.38259958071279,1.54881808838643,0.677966101694915,2.59282051282051,1.37246963562753,1.1214859437751,2.89210789210789,2.0650406504065,2.36073997944502,2.1260162601626,NA,6.05222734254992,7.183,5.37171717171717,5.75951903807615,3.36236236236236,2.73126873126873,1.42319749216301
"TTO6",1.07021063189569,1.91649899396378,1.64688128772636,2.76984924623116,1.42036290322581,1.31414141414141,2.06512605042017,2.92538975501114,3.46060606060606,1.96428571428571,1.43147208121827,1.33165322580645,1.74012474012474,NA,2.16632231404959,4.07422680412371,NA,1.39412360688956,3.29299363057325,2.84468085106383,3.49474789915966,1.65297297297297,0.642418032786885,2.55245535714286,1.30411826821542,1.12525458248473,2.79759519038076,2.010718113612,2.36047774158523,2.16506922257721,2.36195652173913,6.41103202846975,6.97863682604273,5.4521556256572,4.84778225806452,3.23654822335025,2.62776659959759,NA
"TUN6",1.02414654454621,1.76807980049875,2.01106382978723,2.71428571428571,1.19949916527546,1.0648918469218,1.72476272648835,1.82797567332754,2.99489361702128,2.70767888307155,2.31362007168459,1.40490278951817,1.13615455381785,NA,2.00698689956332,3.63973063973064,2.00281954887218,1.14877430262046,2.44592030360531,1.94346978557505,2.78611632270169,1.46793134598013,0.773928896991796,2.53859496964441,1.19039301310044,1.27700348432056,2.79067796610169,2.67211625794732,2.75090579710145,2.55147717099373,2.72057502246181,5.58100558659218,5.96691176470588,5.90717703349282,7.85751072961373,2.68106617647059,3.2883275261324,1.64318813716404
"TUN7",1.03145695364238,1.74295190713101,1.78855721393035,2.73494983277592,1.23789649415693,1.10862354892206,1.99499582985822,2.21004184100418,2.90416666666667,2.12053200332502,1.92096505823627,1.73815461346633,1.41201000834028,1.67165419783874,2.66777685262281,4.14036544850498,1.84845961698585,1.43521594684385,3.02918454935622,2.65520206362855,2.87208297320657,1.94982993197279,0.865051903114187,2.36605657237937,1.25841750841751,1.4623200677392,2.91392405063291,2.69223659889094,2.63636363636364,2.55855855855856,2.65670289855072,6.03036437246964,6.369384359401,6.68487394957983,7.51414309484193,2.92809364548495,3.55398671096346,1.69291338582677
"TUR2",1.1379980563654,1.53067185978578,2.29615004935834,2.99702380952381,1.59442060085837,1.59823182711198,1.94329896907216,NA,NA,1.95964566929134,1.24483775811209,1.19567354965585,1.575,1.66403940886699,4.20335636722606,5.03257650542942,2.95750988142292,1.65483234714004,NA,NA,NA,NA,0.925224327018943,2.58401639344262,1.12074303405573,1.44306418219462,2.71273445212241,2.31958762886598,2.65868886576483,2.56964656964657,2.90663900414938,5.37639198218263,4.58083832335329,5.82912032355915,6.224,4.14415322580645,4.30039920159681,NA
"TUR3",1.03043022035677,1.3172268907563,1.84190981432361,2.46645536185948,1.28125,1.36096537250787,1.97138228941685,2.26876379690949,2.92937399678973,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80034622042701,2.4640753828033,2.97047353760446,1.62366197183099,0.962666666666667,1.92799133730374,1.07725321888412,1.58600108518719,2.42440318302387,2.17922497308934,2.59017278617711,2.48286937901499,2.87493290391841,5.85170454545455,5.07212055974166,4.92344753747323,5.84421841541756,3.37547068316299,4.13194444444444,1.52272727272727
"TUR4",1.0364920541495,1.31266686443192,1.88739946380697,2.7807486631016,1.50251851851852,1.35228276877761,2.01498800959233,2.31392174704277,3.07578008915305,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10821256038647,2.07889672867223,2.943264659271,1.61633428300095,NA,2.3147102526003,1.13805415055043,1.42746730083234,2.81834267177824,2.2485909225749,2.56897063185998,2.48693586698337,2.82129051442165,5.77076923076923,4.28263437684584,4.96859259259259,6.67985823981099,NA,NA,1.31973203410475
"TUR5",1.02379182156134,1.42081784386617,1.6733630952381,2.8076062639821,1.61950856291884,1.36309523809524,2.03263403263403,2.32612055641422,3.23036253776435,1.85477802859293,1.33855331841909,1.28187919463087,1.74580152671756,1.75360121304018,2.33610271903323,3.46846846846847,2.84096198603569,1.52170658682635,2.39358860195904,2.16031886625332,2.85330948121646,1.50621375310688,0.970679012345679,2.31428571428571,1.27764887857695,1.515625,2.85331347728965,2.40436746987952,2.59398496240602,2.57400450788881,NA,6.13998250218723,4.97194844579227,5.89152810768013,6.2130898021309,4.19781931464174,4.53414264036419,1.44259699129058
"TUR6",1.04800498753117,1.43714821763602,1.70736312146004,2.52641509433962,1.72012578616352,1.44875,2.07662835249042,2.07519280205656,2.88515228426396,1.88389513108614,1.26670830730793,1.26092384519351,1.73224387177876,NA,2.24022698612863,3.33568677792041,NA,1.37978656622724,2.41167883211679,2.36737692872888,3.0013633265167,1.59318637274549,0.86056049213944,2.17543859649123,1.4270166453265,1.6036036036036,2.55436832181018,2.44941634241245,2.6233681462141,2.57087126137841,2.64856020942408,6.21816930488644,4.51752708731676,5.74480519480519,6.59794476557482,4.2883750802826,4.40051020408163,1.48190348525469
"TUR7",1.0923777961889,1.4195688225539,1.5356846473029,2.35394901796908,1.72254575707155,1.52303860523039,2.24277705907719,2.43707191780822,2.87864693446089,2.09673366834171,1.68684759916493,1.65066777963272,2.07702073635209,1.8530029399412,2.572696534235,4.40220619431481,2.53032258064516,1.80050188205772,2.41982234689107,2.44801864801865,NA,1.77728285077951,0.799306458604248,1.94442105263158,1.57621440536013,1.76218990590248,2.55168067226891,2.40337224383917,2.55937364071335,2.41590612777053,2.56115738711092,6.29242212924221,5.21337849280271,6.09886759581881,6.10194585448393,4.65283018867925,5.21795407098121,1.42709677419355
"TWN3",1.23680823680824,1.82945736434109,1.97032258064516,2.55600539811066,1.65806451612903,2.44921875,1.93907284768212,2.45753424657534,2.81781914893617,2.05475880052151,1.95958279009126,1.56527415143603,2.06299212598425,1.96344647519582,2.9281045751634,3.90052356020942,4.94502617801047,2.25065274151436,2.59005376344086,2.36081081081081,3.06775067750677,1.82234185733513,0.861027190332326,1.95052083333333,1.11067708333333,1.67239101717305,2.73333333333333,2.41997264021888,2.61325966850829,2.59259259259259,2.87743732590529,6.56878306878307,6.05751633986928,5.124,5.50260416666667,4.03805774278215,4.45795601552393,1.46866485013624
"TWN5",1.08883455582722,1.67644661776691,1.8280358598207,2.89405052974735,1.51344743276284,2.49307253463733,1.98202614379085,2.54791154791155,3,2.02209492635025,1.89950980392157,1.4584013050571,3.77805077805078,2.76019575856444,3.46122448979592,4.59722222222222,6.13562091503268,2.28058727569331,2.35940099833611,2.27560366361366,3.23358270989194,1.74095394736842,0.860197368421053,2.74016393442623,1.28289473684211,2.18512396694215,3.0326264274062,2.57538712306438,2.75122349102773,2.66802610114192,NA,6.1626754748142,6.84955028618152,5.24814509480627,5.892068683565,3.74037674037674,3.94189852700491,1.5516393442623
"TWN6",1.0982940698619,1.63205233033524,1.77567789646672,2.79504132231405,1.51393442622951,2.36639344262295,2.08688245315162,2.80636833046472,3.02864363942713,2.42905121746432,1.91533948030176,1.61190276613579,4.59201388888889,3.39047619047619,3.54420600858369,5.05697278911565,5.57669237360754,2.39090143218197,2.12145390070922,2.27586206896552,3.22290748898678,1.775,0.847586790855207,2.42255892255892,1.34683544303797,2.19811320754717,2.998361998362,2.42750621375311,2.68760330578512,2.66694011484824,2.83852459016393,4.59964570416298,5.87172995780591,5.0104347826087,5.67451640033642,3.32568027210884,3.92340067340067,1.38111298482293
"TWN7",1.10384300899428,1.69337694194603,1.67375306623058,2.6369582992641,1.51103843008994,2.40392477514309,2.04765817584224,2.90977443609023,3.1558120362737,2.23957481602617,1.74816026165168,1.57399836467702,4.35159443990188,3.15944399018806,3.39574816026165,5.01471790678659,6.09076042518397,2.80784955028618,2.13299663299663,2.22972972972973,3.29604709840202,1.69941715237302,0.751430907604252,2.49335548172757,1.30016583747927,2.45900253592561,2.88961569910057,2.21013900245298,2.41782502044154,2.45380212591987,2.63368765331153,3.95993458708095,7.21504497138185,5.20621931260229,5.5102207686018,3.36467702371218,4.28618152085037,1.36794766966476
"TZA4",1.09010600706714,1.84710351377018,2.50287907869482,2.01190476190476,1.06018518518519,1.20373831775701,2.57583774250441,2.5933682373473,3.28073234524847,1.520381613183,1.72632493483927,1.28534482758621,1.15258620689655,1.21052631578947,1.33131487889273,4.01573426573427,1.4874022589053,1.13577023498695,3.7336860670194,2.96276595744681,3.43097345132743,1.33945756780402,0.930530164533821,2.82332155477032,1.12676056338028,1.22710951526032,2.10070052539405,2.32167832167832,2.67982456140351,1.87152777777778,2.89044697633655,6.75185185185185,4.97135183527305,5.14298561151079,7.53003533568905,3.05191256830601,NA,1.43065693430657
"UGA4",1.12175648702595,1.32335329341317,1.78521478521479,2.34879032258065,1.23647294589178,1.35164835164835,2.7531779661017,2.17378048780488,3.17540322580645,2.84184184184184,3.57815631262525,2.23547094188377,1.277,1.91691691691692,2.03496503496504,3.24650698602794,1.93793793793794,1.20259481037924,3.08624229979466,2.96165803108808,3.02898550724638,1.57068062827225,0.651191969887077,2.60179640718563,1.30339321357285,1.28642714570858,2.38638638638639,2.10362694300518,2.33868974042027,2.31072749691739,2.63544303797468,5.36416184971098,7.19319319319319,3.57457457457457,6.456,2.491,NA,1.63971340839304
"UKR3",1.15929521754764,1.77720964207451,2.06957502820609,2.91707500942329,1.69305091044221,2.45362431800468,2.11328725038402,2.18227848101266,2.65573089700997,4.36124031007752,3.45116092874299,1.96380597014925,2.01498751040799,2.16666666666667,4.24968206867317,4.93247186327637,4.74771480804388,2.02568218298555,2.36409227683049,2.37013364323068,3.34023099133782,2.05839793281654,0.843781597573306,2.38351409978308,1.28901239846088,1.42962321351234,2.72108345534407,2.39114541023558,2.72742200328407,2.29826635145784,2.85313531353135,5.28660220994475,6.67136701919311,5.85979142526072,7.54923820141211,3.77977161500816,5.14583333333333,1.49344780840488
"UKR5",1.1372351160444,1.78441295546559,1.95238095238095,2.81466395112016,1.8678102926337,2.43094496365524,2.25218340611354,2.39544962080173,2.76785714285714,3.77905759162304,3.27872340425532,2.52275132275132,2.65163472378805,2.5974025974026,3.98111111111111,5.01430143014301,4.67021276595745,2.2516339869281,2.19130434782609,2.40706806282722,3.15031055900621,1.89902676399027,0.670426065162907,2.15968289920725,1.24449339207048,1.2529474812433,2.56728778467909,2.59893048128342,2.75184794086589,2.4186778593914,NA,5.60636515912898,6.8841778697001,6.75290390707497,6.97230769230769,4.61087420042644,5.06728778467909,1.45638432364096
"UKR6",1.09266666666667,1.728,1.884,2.92666666666667,1.81533333333333,2.218,1.61466666666667,2.394,3.04666666666667,3.512,2.56,1.998,2.49066666666667,2.55066666666667,3.668,5.38733333333333,NA,1.91866666666667,2.07266666666667,2.29866666666667,3.316,1.84933333333333,0.563636363636364,2.10333333333333,1.342,1.57133333333333,2.794,2.66933333333333,2.85933333333333,2.59333333333333,2.82466666666667,5.50333333333333,3.48133333333333,6.65666666666667,7.97933333333333,4.46933333333333,4.694,1.58733333333333
"UKR7",1.14774494556765,1.78365758754864,1.84791174152876,2.96209677419355,1.87213891081294,2.25416666666667,1.82857142857143,2.57578397212544,2.90742285237698,3.61489191353082,3.08835672997523,2.46596434359805,2.73224568138196,2.94558429973238,4.05570291777188,5.68202348690154,4.68377823408624,2.23793103448276,2.21171171171171,2.60915867944622,3.19140989729225,1.89518413597734,0.696713615023474,2.12874779541446,1.42136752136752,1.82302568981922,2.82413249211356,2.34315424610052,2.6716814159292,2.45548833189283,2.65765765765766,5.76521739130435,6.16100323624595,6.15766164747564,6.57096774193548,4.14238683127572,5.06827309236948,1.49033391915641
"URY3",1.10220440881764,1.56596173212487,1.65752032520325,2.79489795918367,1.34879032258065,2.46146044624746,2.16276595744681,2.62854030501089,3.06811145510836,2.24745417515275,1.76073619631902,1.29196337741607,4.04870466321244,3.87692307692308,3.83247687564234,6.22889114954222,4.74128827877508,2.38526315789474,2.85185185185185,2.71011235955056,3.4096256684492,1.59689119170984,0.563766388557807,2.54648760330579,1.50807319698601,1.55484558040469,2.8335015136226,1.97357293868922,2.71491228070175,2.7155858930603,2.57127429805616,5.53369565217391,5.14963880288958,5.49676724137931,7.05658436213992,4.61633919338159,5.21134020618557,1.44280860702152
"URY5",1.11511511511512,1.67069486404834,1.71385237613751,2.90707070707071,1.37078651685393,2.57272727272727,2.11159263271939,2.94672586015538,3.16981132075472,2.69402228976697,1.98178137651822,1.81092012133468,5.65670103092784,5.12972420837589,4.49439347604485,7.07589743589744,4.7471383975026,2.9959100204499,2.7416149068323,2.62295081967213,3.41296928327645,1.55746509129968,0.530534351145038,2.23472668810289,1.46341463414634,1.41963322545847,2.90853658536585,2.13508064516129,2.87765419615774,2.41473259334006,NA,5.23298731257209,5.35343915343915,5.30637813211845,6.10796645702306,4.57972544878564,5.30623020063358,1.54275940706956
"URY6",1.13213213213213,1.6950852557673,1.64235055724417,2.96572580645161,1.4959595959596,2.71500503524673,2.33030646992054,3.44334433443344,3.23189926547744,2.09387755102041,1.57517658930373,1.53367346938776,6.28165938864629,4.739651416122,3.86552828175027,7.37060041407867,4.53828306264501,2.35706340378198,2.76620076238882,2.61358024691358,3.36782902137233,1.55961331901182,0.563926940639269,2.17418677859391,1.46542261251372,1.34486486486486,3.05852674066599,2.2428722280887,2.82594936708861,2.44620253164557,2.5498426023085,4.67950169875425,5.11029411764706,5.55878928987194,5.93020833333333,5.03640256959315,5.47568710359408,1.31704668838219
"USA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98517226341038,2.11970292704238,1.49780509218613,2.39928218932257,2.38637362637363,3.51910408432148,4.6875,3.71828442437923,2.00883782589483,NA,NA,NA,NA,0.738358137301968,2.44754026991728,1.44868421052632,1.19835069444444,2.60940246045694,1.48156474820144,2.32141219624026,2.33868010999083,2.75298438934803,5.92437764208549,NA,NA,NA,NA,NA,NA
"USA2",1.09115720524017,1.52986301369863,1.72996706915478,2.4467032967033,1.58677685950413,1.72078990674712,2.06860465116279,NA,NA,2.16125481563016,1.94664466446645,1.47885777045579,3.04991587212563,2.39568345323741,4.00110987791343,4.89628397115918,4.11681715575621,2.2630398205272,NA,NA,NA,NA,0.786372007366482,1.90734649122807,1.50630828304992,1.38147739801544,2.36975717439294,1.35738255033557,2.17906178489703,2.24086757990868,2.60332950631458,5.74417139256459,6.74620999438518,3.20136131593874,3.44245810055866,3.18578623391158,3.46196557468073,NA
"USA3",1.05710577547047,1.34873129472999,1.70588235294118,2.3145108338805,1.69724770642202,1.63168187744459,1.92196132596685,2.7571329157968,3.06542056074766,1.87169312169312,1.68417596848326,1.21850393700787,3.67391304347826,2.43259557344064,3.89627118644068,5.23419827012641,4.58783321941217,2.29531568228106,3.22671232876712,2.91557093425606,3.68695652173913,1.57300275482094,0.774358974358974,2.15369649805447,1.56809338521401,1.27367055771725,2.30234070221066,1.3794701986755,2.19470827679783,2.27878787878788,2.67527173913043,5.77989728539985,5.43545150501672,3.17943548387097,3.84308510638298,3.18908122503329,3.54467240238253,1.5348506401138
"USA4",1.05504587155963,1.39866555462886,1.669449081803,2.35087719298246,1.5994983277592,1.62792642140468,1.95670995670996,2.93936731107206,3.30996621621622,2.64327485380117,2.2228714524207,1.56010016694491,4.76910016977929,3.0176322418136,4.36356003358522,5.92301255230126,5.0546218487395,2.64339781328848,2.93893129770992,2.64610111396744,3.47328244274809,1.64006938421509,0.712945590994371,1.98828451882845,1.52680067001675,1.34924623115578,2.28773978315263,1.2177554438861,1.98981324278438,2.04318374259102,2.50214592274678,5.81095406360424,5.71822742474916,3.53478625314334,4.31192660550459,3.44203502919099,NA,1.44797936371453
"USA5",1.0569823434992,1.44453376205788,1.75,2.42845594179466,1.96768982229402,1.88700564971751,1.88807189542484,2.85807504078303,3.23476848090983,2.44444444444444,1.95546218487395,1.58655462184874,4.50297872340426,3.18543607112616,4.46173469387755,5.81324278438031,4.9660441426146,2.7419627749577,2.97433774834437,2.65391014975042,3.38736492103076,1.695,0.648848684210526,2.01142857142857,1.57119476268412,1.46443172526574,2.35836734693878,1.30800653594771,2.05081967213115,2.15176374077112,NA,5.71238570241064,6.1849710982659,3.60526315789474,4.98683127572016,3.42951907131012,3.87035507844756,1.45740281224152
"USA6",1.09950472760018,1.50338906461817,1.69136918210574,2.42973708068903,1.94805781391147,2.0230352303523,2.05260770975057,3.03762466001813,3.32956088727931,2.45695970695971,1.83333333333333,1.68045977011494,5.39694302918018,NA,4.80756806645132,6.19935394554684,NA,3.06487488415199,3.03673094582185,2.62103812586128,3.35806451612903,1.79852125693161,0.596355353075171,2.04439359267735,1.56184390689183,1.51188299817185,2.33076923076923,1.43511796733212,2.13830755232029,2.15629259427533,2.42155525238745,5.79787234042553,5.54105839416058,3.5950184501845,4.62603878116343,3.36090573012939,3.76802218114603,1.61926605504587
"USA7",1.1315079059005,1.63066202090592,1.73005422153369,2.37412587412587,1.85492629945694,2.2953488372093,2.13247863247863,3.13521890740023,3.32946635730858,2.93263239875389,2.11003110419907,1.77120622568093,6.49686520376176,3.83521620568757,5.06700428515777,6.59743290548425,5.38431525555989,3.33333333333333,2.91774891774892,2.49980276134122,3.29746835443038,1.70506177760064,0.596244131455399,1.9434546862897,1.51084430673896,1.56434108527132,2.20660194174757,1.45974329054842,2.04364770070148,2.05921308920919,2.31264637002342,5.22073314938904,4.92540792540793,3.6832491255344,5.42956926658906,3.23097826086957,3.7737311119721,1.56769410846664
"UZB6",1.028,1.57771847898599,2.1443922095366,2.61652115513768,1.49026192075218,1.97638326585695,1.36610169491525,1.73687798227676,2.43712172158709,2.27818545697131,2.16889185580774,1.54569713142095,1.62803234501348,1.58772515010007,2.54088471849866,3.0126920507682,NA,1.54533333333333,2.44912923923006,2.27332704995287,2.76333907056799,1.32754716981132,0.936087295401403,2.8145106091718,1.07681940700809,1.04878048780488,2.66242464835901,NA,NA,NA,NA,6.52195121951219,4.59218289085546,5.37931034482759,6.64859154929577,3.02114164904863,3.45031712473573,1.36493228795438
"VEN3",1.02835696413678,1.81203007518797,1.54690117252931,3.11710193765796,1.07679465776294,1.59147869674185,2.20503597122302,2.68194317140238,3.07671480144404,1.79226240538267,1.98054145516074,2.40222032450897,1.95914893617021,2.25299145299145,2.25508474576271,4.86379310344828,2.67361111111111,1.69712351945854,2.85185185185185,2.48014773776547,3.02829354553492,1.69520547945205,0.859633027522936,1.87404902789518,1.17391304347826,1.15874363327674,3.38966725043783,2.21788194444444,2.80216802168022,2.54852686308492,2.87931034482759,6.71058558558559,5.55755395683453,4.92350230414747,5.64355555555556,3.59322033898305,4.31514084507042,1.69990680335508
"VEN4",1.02416666666667,1.59083333333333,1.46583333333333,2.89715719063545,1.10434056761269,1.53968253968254,2.11322385479689,2.7618636755824,3.44781144781145,2.85666387259011,1.81909547738693,1.62259414225941,2.43650126156434,2.21961441743504,1.9933110367893,4.77032690695725,3.11317567567568,1.54803675856307,2.54690265486726,2.15074496056091,3.13951473136915,1.43871513102282,0.82152466367713,1.81618887015177,1.19354838709677,1.14057239057239,3.20100083402836,2.0198275862069,2.90822510822511,2.49957155098543,2.88677614520311,6.31767109295199,5.58053691275168,5.63503019844694,5.45196324143693,3.83642495784148,NA,1.30070546737213
